species_num,species,species_ja,species_ko,full_name,form_name,form_index,form_argument,introduced_gen,state_kind,type1,type2,hp,atk,def,spe,spa,spd,abilities,parameter_context,verification_status,source,notes
75,Graveler,ゴローン,데구리,Graveler-Alola,Alola,1,,7,persistent_identity,Rock,Electric,55,95,115,35,45,45,Magnet Pull|Sturdy|Galvanize,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
76,Golem,ゴローニャ,딱구리,Golem,Base,0,,1,base_form,Rock,Ground,80,120,130,45,55,65,Rock Head|Sturdy|Sand Veil,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
76,Golem,ゴローニャ,딱구리,Golem-Alola,Alola,1,,7,persistent_identity,Rock,Electric,80,120,130,45,55,65,Magnet Pull|Sturdy|Galvanize,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
77,Ponyta,ポニータ,포니타,Ponyta,Base,0,,1,base_form,Fire,,50,85,55,90,65,65,Run Away|Flash Fire|Flame Body,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
77,Ponyta,ポニータ,포니타,Ponyta-Galar,Galar,1,,8,persistent_identity,Psychic,,50,85,55,90,65,65,Run Away|Pastel Veil|Anticipation,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
78,Rapidash,ギャロップ,날쌩마,Rapidash,Base,0,,1,base_form,Fire,,65,100,70,105,80,80,Run Away|Flash Fire|Flame Body,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
78,Rapidash,ギャロップ,날쌩마,Rapidash-Galar,Galar,1,,8,persistent_identity,Psychic,Fairy,65,100,70,105,80,80,Run Away|Pastel Veil|Anticipation,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
79,Slowpoke,ヤドン,야돈,Slowpoke,Base,0,,1,base_form,Water,Psychic,90,65,65,15,40,40,Oblivious|Own Tempo|Regenerator,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
79,Slowpoke,ヤドン,야돈,Slowpoke-Galar,Galar,1,,8,persistent_identity,Psychic,,90,65,65,15,40,40,Gluttony|Own Tempo|Regenerator,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
80,Slowbro,ヤドラン,야도란,Slowbro,Base,0,,1,base_form,Water,Psychic,95,75,110,30,100,80,Oblivious|Own Tempo|Regenerator,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
80,Slowbro,ヤドラン,야도란,Slowbro-Mega,Mega,1,,6,battle_transformation,Water,Psychic,95,75,180,30,130,80,Shell Armor,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
80,Slowbro,ヤドラン,야도란,Slowbro-Galar,Galar,2,,8,persistent_identity,Poison,Psychic,95,100,95,30,100,70,Quick Draw|Own Tempo|Regenerator,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
83,Farfetch\u2019d,カモネギ,파오리,Farfetch\u2019d,Base,0,,1,base_form,Normal,Flying,52,90,55,60,58,62,Keen Eye|Inner Focus|Defiant,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
83,Farfetch\u2019d,カモネギ,파오리,Farfetch\u2019d-Galar,Galar,1,,8,persistent_identity,Fighting,,52,95,55,55,58,62,Steadfast|Scrappy,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
88,Grimer,ベトベター,질퍽이,Grimer,Base,0,,1,base_form,Poison,,80,80,50,25,40,50,Stench|Sticky Hold|Poison Touch,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
88,Grimer,ベトベター,질퍽이,Grimer-Alola,Alola,1,,7,persistent_identity,Poison,Dark,80,80,50,25,40,50,Poison Touch|Gluttony|Power of Alchemy,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
89,Muk,ベトベトン,질뻐기,Muk,Base,0,,1,base_form,Poison,,105,105,75,50,65,100,Stench|Sticky Hold|Poison Touch,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
89,Muk,ベトベトン,질뻐기,Muk-Alola,Alola,1,,7,persistent_identity,Poison,Dark,105,105,75,50,65,100,Poison Touch|Gluttony|Power of Alchemy,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
94,Gengar,ゲンガー,팬텀,Gengar,Base,0,,1,base_form,Ghost,Poison,60,65,60,110,130,75,Cursed Body,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
94,Gengar,ゲンガー,팬텀,Gengar-Gmax,Gmax,,,8,battle_transformation,Ghost,Poison,60,65,60,110,130,75,Cursed Body,current cross-generation reference; historical per-title overrides tracked in generation research,semantic_verified_not_persistent,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
94,Gengar,ゲンガー,팬텀,Gengar-Mega,Mega,1,,6,battle_transformation,Ghost,Poison,60,65,80,130,170,95,Shadow Tag,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
99,Kingler,キングラー,킹크랩,Kingler,Base,0,,1,base_form,Water,,55,130,115,75,50,50,Hyper Cutter|Shell Armor|Sheer Force,current cross-generation reference; historical per-title overrides tracked in generation research,base_identity,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
99,Kingler,キングラー,킹크랩,Kingler-Gmax,Gmax,,,8,battle_transformation,Water,,55,130,115,75,50,50,Hyper Cutter|Shell Armor|Sheer Force,current cross-generation reference; historical per-title overrides tracked in generation research,semantic_verified_not_persistent,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
100,Voltorb,ビリリダマ,찌리리공,Voltorb,Base,0,,1,base_form,Electric,,40,30,50,100,55,55,Soundproof|Static|Aftermath,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
100,Voltorb,ビリリダマ,찌리리공,Voltorb-Hisui,Hisui,1,,8,persistent_identity,Electric,Grass,40,30,50,100,55,55,Soundproof|Static|Aftermath,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
101,Electrode,マルマイン,붐볼,Electrode,Base,0,,1,base_form,Electric,,60,50,70,150,80,80,Soundproof|Static|Aftermath,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
101,Electrode,マルマイン,붐볼,Electrode-Hisui,Hisui,1,,8,persistent_identity,Electric,Grass,60,50,70,150,80,80,Soundproof|Static|Aftermath,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
101,Electrode,マルマイン,붐볼,Electrode-Hisui-Lord,Hisuian-Lord,2,,8,scripted_boss_internal_form,Electric,Grass,60,50,70,150,80,80,Soundproof|Static|Aftermath,current cross-generation reference; historical per-title overrides tracked in generation research,reference_verified,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,Pokémon Legends: Arceus Lord/Lady form; not a normal player-owned form.
103,Exeggutor,ナッシー,나시,Exeggutor,Base,0,,1,base_form,Grass,Psychic,95,95,85,55,125,75,Chlorophyll|Harvest,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
103,Exeggutor,ナッシー,나시,Exeggutor-Alola,Alola,1,,7,persistent_identity,Grass,Dragon,95,105,85,45,125,75,Frisk|Harvest,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
105,Marowak,ガラガラ,텅구리,Marowak,Base,0,,1,base_form,Ground,,60,80,110,45,50,80,Rock Head|Lightning Rod|Battle Armor,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
105,Marowak,ガラガラ,텅구리,Marowak-Alola,Alola,1,,7,persistent_identity,Fire,Ghost,60,80,110,45,50,80,Cursed Body|Lightning Rod|Rock Head,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
105,Marowak,ガラガラ,텅구리,Marowak-Alola-Totem,Alola-Totem,2,,7,hidden_internal_form,Fire,Ghost,60,80,110,45,50,80,Rock Head,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
110,Weezing,マタドガス,또도가스,Weezing,Base,0,,1,base_form,Poison,,65,90,120,60,85,70,Levitate|Neutralizing Gas|Stench,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
110,Weezing,マタドガス,또도가스,Weezing-Galar,Galar,1,,8,persistent_identity,Poison,Fairy,65,90,120,60,85,70,Levitate|Neutralizing Gas|Misty Surge,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
115,Kangaskhan,ガルーラ,캥카,Kangaskhan,Base,0,,1,base_form,Normal,,105,95,80,90,40,80,Early Bird|Scrappy|Inner Focus,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
115,Kangaskhan,ガルーラ,캥카,Kangaskhan-Mega,Mega,1,,6,battle_transformation,Normal,,105,125,100,100,60,100,Parental Bond,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
121,Starmie,スターミー,아쿠스타,Starmie,Base,0,,1,base_form,Water,Psychic,60,75,85,115,100,85,Illuminate|Natural Cure|Analytic,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
121,Starmie,スターミー,아쿠스타,Starmie-Mega,Mega,1,,9,battle_transformation,Water,Psychic,60,100,105,120,130,105,Huge Power,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
122,Mr. Mime,バリヤード,마임맨,Mr. Mime,Base,0,,1,base_form,Psychic,Fairy,40,45,65,90,100,120,Soundproof|Filter|Technician,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
122,Mr. Mime,バリヤード,마임맨,Mr. Mime-Galar,Galar,1,,8,persistent_identity,Ice,Psychic,50,65,65,100,90,90,Vital Spirit|Screen Cleaner|Ice Body,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
127,Pinsir,カイロス,쁘사이저,Pinsir,Base,0,,1,base_form,Bug,,65,125,100,85,55,70,Hyper Cutter|Mold Breaker|Moxie,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
127,Pinsir,カイロス,쁘사이저,Pinsir-Mega,Mega,1,,6,battle_transformation,Bug,Flying,65,155,120,105,65,90,Aerilate,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
128,Tauros,ケンタロス,켄타로스,Tauros,Base,0,,1,base_form,Normal,,75,100,95,110,40,70,Intimidate|Anger Point|Sheer Force,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
128,Tauros,ケンタロス,켄타로스,Tauros-Paldea-Combat,Paldea-Combat,1,,9,persistent_identity,Fighting,,75,110,105,100,30,70,Intimidate|Anger Point|Cud Chew,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
128,Tauros,ケンタロス,켄타로스,Tauros-Paldea-Blaze,Paldea-Blaze,2,,9,persistent_identity,Fighting,Fire,75,110,105,100,30,70,Intimidate|Anger Point|Cud Chew,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
128,Tauros,ケンタロス,켄타로스,Tauros-Paldea-Aqua,Paldea-Aqua,3,,9,persistent_identity,Fighting,Water,75,110,105,100,30,70,Intimidate|Anger Point|Cud Chew,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
130,Gyarados,ギャラドス,갸라도스,Gyarados,Base,0,,1,base_form,Water,Flying,95,125,79,81,60,100,Intimidate|Moxie,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
130,Gyarados,ギャラドス,갸라도스,Gyarados-Mega,Mega,1,,6,battle_transformation,Water,Dark,95,155,109,81,70,130,Mold Breaker,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
131,Lapras,ラプラス,라프라스,Lapras,Base,0,,1,base_form,Water,Ice,130,85,80,60,85,95,Water Absorb|Shell Armor|Hydration,current cross-generation reference; historical per-title overrides tracked in generation research,base_identity,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
131,Lapras,ラプラス,라프라스,Lapras-Gmax,Gmax,,,8,battle_transformation,Water,Ice,130,85,80,60,85,95,Water Absorb|Shell Armor|Hydration,current cross-generation reference; historical per-title overrides tracked in generation research,semantic_verified_not_persistent,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
